,epoch,train_time,eval_time,train_loss,eval_loss,eval_accuracy,optimal_eval_loss,optimal_eval_accuracy
36,37,65.13186645507812,3.2850091457366943,3.1620235,3.3313071727752686,"tensor(0.7120, dtype=torch.float64)",0.35795466627947764,"tensor(0.7100, dtype=torch.float64)"
37,38,64.90448927879333,3.3078866004943848,3.3089237,3.3007102012634277,"tensor(0.7165, dtype=torch.float64)",0.35795466627947764,"tensor(0.7120, dtype=torch.float64)"
38,39,65.20874643325806,3.2745916843414307,3.2706814,3.2537753582000732,"tensor(0.7330, dtype=torch.float64)",0.35795466627947764,"tensor(0.7165, dtype=torch.float64)"
39,40,65.37985467910767,3.273735284805298,3.2879572,3.302412748336792,"tensor(0.7195, dtype=torch.float64)",0.35795466627947764,"tensor(0.7330, dtype=torch.float64)"
40,41,65.27794885635376,3.2754359245300293,3.533811,3.136575937271118,"tensor(0.7570, dtype=torch.float64)",0.35795466627947764,"tensor(0.7330, dtype=torch.float64)"
41,42,65.04419612884521,3.3027215003967285,3.156281,3.1811869144439697,"tensor(0.7520, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
42,43,64.85318875312805,3.2730214595794678,3.0420308,3.2264721393585205,"tensor(0.7335, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
43,44,65.12199664115906,3.2695460319519043,3.3628283,3.2895171642303467,"tensor(0.7255, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
44,45,66.02300834655762,3.2893755435943604,3.2684803,3.403125524520874,"tensor(0.6960, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
45,46,72.65630054473877,3.85565447807312,3.0071952,3.1942355632781982,"tensor(0.7455, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
46,47,79.70863008499146,3.95554518699646,3.267268,3.209806203842163,"tensor(0.7390, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
47,48,80.71740174293518,4.0181496143341064,3.3622377,3.1667256355285645,"tensor(0.7545, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
48,49,81.61042165756226,3.912517786026001,3.2076302,3.1495089530944824,"tensor(0.7535, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
49,50,83.4936830997467,4.219214916229248,3.62647,3.046628475189209,"tensor(0.7755, dtype=torch.float64)",0.35795466627947764,"tensor(0.7570, dtype=torch.float64)"
50,51,81.92243981361389,4.303207159042358,3.7229388,3.4313783645629883,"tensor(0.6945, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
51,52,69.72723770141602,3.521121025085449,3.0831888,3.360365867614746,"tensor(0.7095, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
52,53,80.96814727783203,3.7255163192749023,3.1019115,3.067991256713867,"tensor(0.7705, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
53,54,83.62008333206177,3.8320600986480713,3.1872547,3.1665914058685303,"tensor(0.7515, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
54,55,84.28986501693726,3.8615922927856445,3.1916199,3.038675308227539,"tensor(0.7745, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
55,56,84.61144185066223,3.8927512168884277,3.1935844,3.1505541801452637,"tensor(0.7550, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
56,57,84.18362426757812,3.9182960987091064,2.872241,3.1997194290161133,"tensor(0.7480, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
57,58,71.59390568733215,3.595979690551758,3.1173005,3.136967182159424,"tensor(0.7545, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
58,59,81.88782835006714,3.9836554527282715,3.189858,3.3379106521606445,"tensor(0.7135, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
59,60,83.54486083984375,3.969864845275879,3.155348,3.0427613258361816,"tensor(0.7785, dtype=torch.float64)",0.35795466627947764,"tensor(0.7755, dtype=torch.float64)"
60,61,84.10602879524231,4.827807426452637,2.7661443,3.1017961502075195,"tensor(0.7630, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
61,62,86.38234448432922,3.98313045501709,3.622404,3.1173806190490723,"tensor(0.7625, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
62,63,85.43671655654907,4.207166910171509,3.1808033,3.0520334243774414,"tensor(0.7735, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
63,64,85.40685224533081,3.3435215950012207,3.39501,3.192992687225342,"tensor(0.7425, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
64,65,70.70578694343567,3.9956247806549072,3.3439121,3.2496590614318848,"tensor(0.7340, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
65,66,85.87864780426025,4.081407308578491,2.990007,3.126281976699829,"tensor(0.7625, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
66,67,84.71271467208862,4.170819997787476,3.2901416,3.088012933731079,"tensor(0.7685, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
67,68,84.61039876937866,4.371940612792969,3.064146,2.9676082134246826,"tensor(0.7955, dtype=torch.float64)",0.35795466627947764,"tensor(0.7785, dtype=torch.float64)"
68,69,85.76525640487671,4.202054977416992,2.7314148,3.0579638481140137,"tensor(0.7785, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
69,70,86.58915948867798,3.8845980167388916,3.4382117,3.1140480041503906,"tensor(0.7650, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
70,71,85.2934684753418,3.9624576568603516,2.9909,3.0627269744873047,"tensor(0.7730, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
71,72,80.31611347198486,3.5249340534210205,2.993514,2.9434144496917725,"tensor(0.7950, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
72,73,76.19288897514343,4.281759738922119,3.194294,3.109064817428589,"tensor(0.7650, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
73,74,86.03384304046631,3.9677975177764893,2.9969015,3.2617621421813965,"tensor(0.7290, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
74,75,88.25477290153503,4.673575162887573,3.2517877,3.3713622093200684,"tensor(0.7110, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
75,76,85.69240593910217,3.973877429962158,3.2941449,3.211353302001953,"tensor(0.7390, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
76,77,84.28715586662292,3.947593927383423,3.3524888,3.052874803543091,"tensor(0.7750, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
77,78,83.63256239891052,4.301341533660889,3.0325027,2.9977309703826904,"tensor(0.7910, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
78,79,84.17520332336426,4.184710502624512,3.512074,3.0767629146575928,"tensor(0.7720, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
79,80,87.39438247680664,3.9488892555236816,3.108465,2.990581750869751,"tensor(0.7875, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
80,81,73.28390407562256,3.7251691818237305,3.2054956,3.063690423965454,"tensor(0.7710, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
81,82,83.14257168769836,4.021053791046143,2.7145405,3.0925400257110596,"tensor(0.7670, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
82,83,85.40981984138489,4.185133934020996,3.3796825,3.0007617473602295,"tensor(0.7860, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
83,84,84.91657280921936,4.089865684509277,3.2702694,3.254115581512451,"tensor(0.7330, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
84,85,86.15437388420105,4.1095733642578125,3.5002487,3.1048388481140137,"tensor(0.7600, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
85,86,85.35142111778259,3.997459650039673,3.0706823,3.1746792793273926,"tensor(0.7475, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
86,87,77.9530861377716,3.6605589389801025,2.9994524,2.9590518474578857,"tensor(0.7950, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
87,88,76.98950219154358,4.193945646286011,3.240803,3.0290122032165527,"tensor(0.7760, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
88,89,84.25915360450745,4.352683782577515,3.335902,3.083818197250366,"tensor(0.7670, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
89,90,85.89770841598511,4.384274244308472,3.245732,3.006728410720825,"tensor(0.7850, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
90,91,86.50610852241516,4.266027212142944,3.0406606,2.9641218185424805,"tensor(0.7925, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
91,92,85.19713115692139,4.140347003936768,3.217116,2.894740581512451,"tensor(0.8105, dtype=torch.float64)",0.35795466627947764,"tensor(0.7955, dtype=torch.float64)"
92,93,82.89024519920349,4.07502007484436,2.8912323,3.105238914489746,"tensor(0.7660, dtype=torch.float64)",0.35795466627947764,"tensor(0.8105, dtype=torch.float64)"
93,94,83.9861958026886,4.149312973022461,3.2620227,2.9919850826263428,"tensor(0.7875, dtype=torch.float64)",0.35795466627947764,"tensor(0.8105, dtype=torch.float64)"
94,95,83.11785292625427,4.128293514251709,2.8414207,3.169663429260254,"tensor(0.7495, dtype=torch.float64)",0.35795466627947764,"tensor(0.8105, dtype=torch.float64)"
95,96,83.0109486579895,4.191791534423828,3.820548,3.1325759887695312,"tensor(0.7600, dtype=torch.float64)",0.35795466627947764,"tensor(0.8105, dtype=torch.float64)"
96,97,70.62072014808655,3.6109166145324707,2.8955662,3.1145007610321045,"tensor(0.7560, dtype=torch.float64)",0.35795466627947764,"tensor(0.8105, dtype=torch.float64)"
97,98,84.1129195690155,3.956728935241699,2.6154766,2.878228187561035,"tensor(0.8135, dtype=torch.float64)",0.35795466627947764,"tensor(0.8105, dtype=torch.float64)"
98,99,84.8099718093872,4.213978290557861,3.1145031,2.8512282371520996,"tensor(0.8185, dtype=torch.float64)",0.35795466627947764,"tensor(0.8135, dtype=torch.float64)"
99,100,86.7539803981781,3.8908488750457764,3.1111553,3.063263177871704,"tensor(0.7690, dtype=torch.float64)",0.35795466627947764,"tensor(0.8185, dtype=torch.float64)"
100,101,85.9013671875,3.931762218475342,3.0342302,3.1023495197296143,"tensor(0.7590, dtype=torch.float64)",0.35795466627947764,"tensor(0.8185, dtype=torch.float64)"
101,102,71.32941222190857,3.6337082386016846,3.0315664,2.973259925842285,"tensor(0.7905, dtype=torch.float64)",0.35795466627947764,"tensor(0.8185, dtype=torch.float64)"
102,103,85.63547563552856,4.639081001281738,3.5996842,2.9107022285461426,"tensor(0.8095, dtype=torch.float64)",0.35795466627947764,"tensor(0.8185, dtype=torch.float64)"
103,104,87.94294118881226,4.000852823257446,3.6475048,3.0699150562286377,"tensor(0.7700, dtype=torch.float64)",0.35795466627947764,"tensor(0.8185, dtype=torch.float64)"
104,105,84.29931926727295,4.002989768981934,3.096803,2.8299593925476074,"tensor(0.8250, dtype=torch.float64)",0.35795466627947764,"tensor(0.8185, dtype=torch.float64)"
105,106,82.93865942955017,3.989086389541626,2.9996884,2.9713995456695557,"tensor(0.7950, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
106,107,83.87656593322754,3.3058061599731445,3.3190541,3.0554654598236084,"tensor(0.7730, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
107,108,72.21796369552612,4.105012655258179,2.9060888,3.088709592819214,"tensor(0.7645, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
108,109,84.11511826515198,4.046473503112793,3.0717454,3.030170202255249,"tensor(0.7820, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
109,110,83.06272029876709,4.03126335144043,2.7552838,3.060922622680664,"tensor(0.7720, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
110,111,83.25744605064392,3.9119322299957275,3.186263,3.1101903915405273,"tensor(0.7600, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
111,112,83.10573124885559,4.2927539348602295,2.6753695,2.9107954502105713,"tensor(0.8070, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
112,113,81.02747702598572,3.3470728397369385,3.0867774,3.03362774848938,"tensor(0.7820, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
113,114,69.62689685821533,3.3607981204986572,3.1412826,3.042466640472412,"tensor(0.7770, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
114,115,66.21043682098389,3.352482557296753,3.0194259,3.15743088722229,"tensor(0.7515, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
115,116,65.94788932800293,3.3311562538146973,3.1150718,3.205716371536255,"tensor(0.7385, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
116,117,81.44249367713928,3.8897292613983154,2.9771154,2.907853841781616,"tensor(0.8080, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
117,118,83.00819659233093,3.9546616077423096,3.0997634,3.1468636989593506,"tensor(0.7525, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
118,119,83.7557156085968,3.9535608291625977,2.9457793,2.9682888984680176,"tensor(0.7885, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
119,120,82.08276677131653,3.956749439239502,3.1061645,3.184387445449829,"tensor(0.7430, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
120,121,81.13396072387695,4.128772735595703,2.966329,3.011632204055786,"tensor(0.7785, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
121,122,82.88522005081177,4.1435956954956055,3.1818953,2.969017267227173,"tensor(0.7895, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
122,123,71.18959164619446,3.6818995475769043,3.048751,2.98433256149292,"tensor(0.7875, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
123,124,81.86965537071228,3.825997829437256,2.6513538,3.0139551162719727,"tensor(0.7800, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
124,125,80.59881639480591,3.826096296310425,3.2007804,2.9418439865112305,"tensor(0.7970, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
125,126,81.0049147605896,4.550184488296509,3.0795841,3.128666877746582,"tensor(0.7580, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
126,127,80.54839372634888,3.7885074615478516,2.9837704,2.9825263023376465,"tensor(0.7930, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
127,128,82.19603514671326,3.836268186569214,2.9690585,2.9983508586883545,"tensor(0.7940, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
128,129,81.16208577156067,3.9614760875701904,2.9195678,2.9320900440216064,"tensor(0.8000, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
129,130,82.25065612792969,3.8993289470672607,2.9668434,2.9521052837371826,"tensor(0.7905, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
130,131,79.29290246963501,3.836956739425659,2.5721965,2.9534382820129395,"tensor(0.7980, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
131,132,80.72696685791016,3.8257133960723877,2.7533925,3.043766498565674,"tensor(0.7745, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
132,133,84.05913400650024,4.11085319519043,2.6683357,3.002063751220703,"tensor(0.7880, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
133,134,81.13080072402954,3.9220900535583496,3.1556647,2.912872552871704,"tensor(0.8055, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
134,135,82.50970363616943,4.098409175872803,3.5422878,3.088510274887085,"tensor(0.7630, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
135,136,80.9878134727478,3.8292860984802246,2.9735212,2.8597800731658936,"tensor(0.8140, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
136,137,80.46893382072449,3.8776097297668457,2.9512057,2.7965452671051025,"tensor(0.8265, dtype=torch.float64)",0.35795466627947764,"tensor(0.8250, dtype=torch.float64)"
137,138,81.29374670982361,3.8696906566619873,2.8688123,2.998183250427246,"tensor(0.7860, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
138,139,68.99017834663391,3.5305044651031494,2.9928179,2.8589558601379395,"tensor(0.8160, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
139,140,81.08426332473755,4.292463541030884,2.9613476,2.947031021118164,"tensor(0.7950, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
140,141,81.25554919242859,3.849487781524658,3.003845,3.181581974029541,"tensor(0.7460, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
141,142,81.3193769454956,3.8468024730682373,2.9352095,2.8860323429107666,"tensor(0.8070, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
142,143,80.26198101043701,3.9616806507110596,2.749161,2.988232135772705,"tensor(0.7875, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
143,144,79.35930728912354,3.861595630645752,2.914186,3.321211099624634,"tensor(0.7185, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
144,145,81.59020733833313,4.41303014755249,2.8200202,2.950178384780884,"tensor(0.7980, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
145,146,81.34855651855469,4.163345575332642,2.8050184,2.83536434173584,"tensor(0.8235, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
146,147,82.52926087379456,3.387603998184204,2.9845777,2.9696574211120605,"tensor(0.7930, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
147,148,69.9725432395935,4.105131149291992,2.8771636,3.047708749771118,"tensor(0.7725, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
148,149,84.80369305610657,4.296614646911621,3.2525063,2.913682460784912,"tensor(0.8075, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
149,150,85.86979460716248,4.378265142440796,3.0684848,2.905836582183838,"tensor(0.8050, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
150,151,82.40248847007751,3.9136300086975098,3.0495543,2.909227132797241,"tensor(0.8060, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
151,152,82.34110569953918,3.8235538005828857,3.1857529,2.967546224594116,"tensor(0.7930, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
152,153,80.09591627120972,3.81498122215271,3.2570844,3.0573384761810303,"tensor(0.7680, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
153,154,80.59328436851501,3.2651474475860596,3.5771613,3.0083250999450684,"tensor(0.7820, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
154,155,68.21791362762451,4.852443695068359,2.6035352,3.028195381164551,"tensor(0.7760, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
155,156,80.33287596702576,3.8019089698791504,2.8248878,2.9374608993530273,"tensor(0.7970, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
156,157,82.03956174850464,4.108725309371948,3.368074,2.9316656589508057,"tensor(0.7995, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
157,158,80.2686858177185,4.012858629226685,2.6938205,2.986093521118164,"tensor(0.7845, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
158,159,81.63926529884338,4.387414932250977,2.9425375,2.847236156463623,"tensor(0.8165, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
159,160,82.60787987709045,3.9336769580841064,3.129277,2.7587578296661377,"tensor(0.8415, dtype=torch.float64)",0.35795466627947764,"tensor(0.8265, dtype=torch.float64)"
